Curs,TipusPregunta,TipusIncidencia,Comentari,IdiomaSpacy,IdiomaPyCld2,Idioma
2019-20,P,,"Hauria d'explicar el temari més enllà del que està escrit en la presentació de classe. A més, hauria de portar un ritme més calmat durant les explicacions. ",ca,ca,ca
2019-20,P,,"No trobo bé que unes notes dels exàmens de gener encara ara, mes de maig, no estiguin disponibles. Les alumnes hem de saber si ens hem de preparar la recuperació. Igual que se'ns exigeixen uns terminis a nosaltres, també s'han de respectar per part del professorat.",ca,ca,ca
2019-20,A,,"La càrrega de treball és enorme i el pes que aquesta té sobre l'avaluació total no ""correlaciona"" amb la quantitat d'hores que s'hi han de dedicar",ca,ca,ca
2019-20,P,,"Enrotllat, classes interessants, diapositives inmillorables i explica genial. És una llàstima no tenir-lo en assignatures futures",ca,en,ca
2019-20,A,,"Segons la meva opinió, la primera part de l'assignatura molt bé i, tot i haver tingut problemes amb l'examen online, el professor va solucionar-ho de la millor manera que va poder i sense perjudicar a ningú.
En cavi, la segona part de l'assignatura ha estat un descontrol. A més, penso que el volum de feina és massa elevat i no s'ha tingut en compte la situació que ens trobem aquests dies, ja que els treballs són en grups i és més díficil. Per altra banda, el temari és massa dens i complicat i hagués sigut necessari classes virtuals i no audios llegint exactament el que posa la presentació power point.",ca,ca,ca
2019-20,A,,"M’agradat molt fer les pràctiques en el laboratori, però és una pena que a causa del COVID-19 no les puguem fer. M’agradaria recuperar-les.",ca,ca,ca
2019-20,P,,"M’agrada la manera de fer les classes, ja que es dinàmica i interessants.
Cada consulta i pregunta que li he fet m’ha ajudat molt.",ca,ca,ca
2019-20,P,,Explica bé i és molt sincera. Accessible per fer consultes de dubtes.,ca,ca,ca
2019-20,P,,Vull destacar que explica molt bé i de manera molt entenedora. Ajuda a entendre els conceptes als alumnes i també és molt acessible per fer preguntes. No tinc cap cosa dolenta a dir d’ell.,ca,ca,ca
2019-20,P,,Explica molt bé i entenedores. Fa les classes dinamiques encara que siguin feixgues de temari. Ha estat disponible sempre per fer consultes de dubtes.,ca,ca,ca
2019-20,A,,"Em sembla una matèria interesant però s'ha vist molt afectada per la transició telmàtica, que trobo que no ha sigut la millor.",ca,ca,ca
2019-20,P,,Suposo que excusat per qüestions relacionades amb la situació excepcional que hem travessat però encara no hem sapigut d'ell en aquest curs.,ca,ca,ca
2019-20,P,,Em costa seguir molt les seves classes. ,ca,ca,ca
2019-20,A,,"A la guia docent no s’especifica de manera clara els percentatges d’avaluacions.
L’assignatura en general podria estar més ben organitzada pel que fa al moment de penjar els apunts al campus.",ca,ca,ca
2019-20,P,Comentari problemàtic,"Gerardo Blanco no ens ha facilitat suficient ajuda durant el confinament, a sobre a l'examen sols aprovaren 9 persones de tota la clase (unes 60) crec que es veu de lluny que alguna cosa no funciona, després de parlar-ho amb ell, tot ha seguit igual. Va canviar dos preguntes per a que la gent no es queixés però això no va solucionar res.",ca,ca,ca
2019-20,P,,Durant el confinament no ens ha donat les 2h de classe que tenia assignades sinó que ens ha penjat el pdf corresponent a la seva classe per a que realitzem un treball.,ca,ca,ca
2019-20,A,,"No m’ha agradat com s’ha portat l’assignatura de manera virtual. Crec que ens ha perjudicat en quant a les nostres mitjes i s’ha tingut 0 empatia cap als alumnes. Molts aspectes millorables. A més, quan era presencial, que es passi l’assistencia a l’aula en dies aleatoris i que conti per nota em sembla injust pels alumnes que per X motiu no poden assistir a classe. ",ca,ca,ca
2019-20,P,Comentari problemàtic,"Degut a la situació excepcional per la pandèmia del covid-19 vam haver de fer l'examen online. Aquest examen va ser totalment despropocionat respecte la situacio a la qual ens trobem. Van haver molts impediments per poder arribar a la nota minima (examen multi-resposta del qual o acertaves totes les opcions o la pregunta quedava invalidada, temps excessivament limitat, descomptes elevats... Les notes que vam treure a l'examen parlaven per si soles. Tot i haver parlat amb el professor es va negar en tot moment per tal de buscar una solució per ambdues bandes. ",ca,ca,ca
2019-20,A,,Es fan masses proves avaluatives. Hi ha masses professors impartint l'assignatura. L'assistència a les classes de teoria no hauria de ser obligatòria. ,ca,en,ca
2019-20,A,,"Els diferents professors que hem tingut han impartit la seva part de la teoria de maneres molt diferents i mentre que alguns han deixat molt clars els conceptes importants de la seva part, d'altres (sobretot degut a la mala organització de les presentacions i del seu bloc) no ho han aconseguit.",ca,ca,ca
2019-20,A,,"La veritat és que aquesta assignatura l'he trobat molt innecessària i que amb aquesta situació del covid19, els professors, sobretot en Casanovas, no han sapigut adaptar ni la metodologia, ni la manera d'avaluar, ni el contingut ni la manera de fer classes. Tampoc han tingut en compte que no es podia sortir al camp per a fer el treball que avalua l'assignatura i que per tant no es podien agafar dades de camp per a realitzar el treball i tampoc he vist que els professors posessin massa interès en que els alumnes poguéssim fer el treball i les coses necessàries que ens permetríen aprendre. 
no veig que els professors tinguin ganes de que els alumnes aprenguin les assignatures que imparteixen, no donen aquesta impressió, ni molt menys.
 ",ca,ca,ca
2019-20,P,,"Està bé que proporcioni el material docent de la millor manera que ell pugui, tot i que el fet de no estar a la universitat pugui causar-li impediments a l'hora d'impartir la seva assignatura. Però llavors estaria bé, i tots els alumnes hi coincideixen, amb que podria ser menys exigent amb els examens i les entregues i el nivell que demana, si la qualitat de l'ensenyament i l'aprenentatge es veuen i s'han vist molt afectats per això. ",ca,ca,ca
2019-20,P,Comentari problemàtic,"No és massa bon professor, és indiferent. 
Amb el que ha passat de la pandèmia mundial, ha sigut molt poc empàtic amb els alumnes i molt poc flexible, segur que això li ha fet caure en popularitat.
No ha sabut reconduir la docència ni l'assignatura davant aquests contratemps i canvis produïts per la pendemia i en canvi, si que ha exigit molt als seus alumnes. 
Agrairia que fos molt més benvolent en la valoració al final de curs, seria de gran ajuda. ",ca,ca,ca
2019-20,P,,"Ha sigut la persona més empàtica durant tota aquesta assignatura, la veritat és que agraeixo els esforços que ha fet per posar-se en contacte amb en casanovas i els alumnes. Ja li pertocava per ser coordinadora de l'assignatura, però crec que s'ha de valorar positivament.
També dir que el fet que t'escoltin no ha volgut dir que ens fessin cas, i per això crec que si que podria haver-se possessionat una mica més del costat dels alumnes. ",ca,ca,ca
2019-20,A,,"Crec que no hi ha hagut coordinació entre els professors, i no s'ha tingut en compte les situacions excepcionals que s'han viscut i s'estan vivint. Crec que no han sigut capaços d'empatitzar amb l'alumnat i adaptar-se. Han demanat el mateix contingut per al treball sense tenir, per part dels alumnes, els mateixos recursos.",ca,ca,ca
2019-20,P,,"No disposa dels recursos necessaris per dur a terme les videoconferencies, per tant, les classes les ha donat una altra professora. Tot i ell no tenir els recursos necessaris, exigeix als alumnes els mateixos. Aquest fet crec que hauria de ser revisat ja que estem tenint dificultats a l'hora de tirar endavant l'assignatura.",ca,ca,ca
2019-20,P,,Tenia que explicar-nos com veure els diferents tipus d'erosió a la conca per tal de poder fer el treball. Varem acabar la seva sortida a camp amb 30 min i sense saber res del que en teoria teniem que aprendre.,ca,ca,ca
2019-20,P,Comentari problemàtic,"Aquest professor tenim la sensació, per part del meu grup de treball, que ens té un pel de mania i que s'ha endut la situació fora de la professionalitat que se li exigeix a un professor d'universitat. No ens ha ajudat pràcticament en res, és mes, crec que ens ha ficat mes dificultats que intencions d'ajudar-nos. Ens ha fet tenir la sensació de que tot el que fem està malament, i ha qualificat el nostre treball contínuament de deficient.",ca,ca,ca
2019-20,P,,"És l'única professora dels/les que he tingut en aquesta assignatura que ha fet el possible per ajudar-nos i inclús ha explicat parts de la assignatura que no li corresponien per tal de que poguéssim tirar endavant el treball. També ha fet de mediadora per resoldre alguns problemes que varem tindre amb el sr. Jose Antonio Martínez Casasnovas ( tot i que, tot i aixó, aquest no va cedir gaire). Molt agraït.",ca,ca,ca
2019-20,A,,"Hem tingut problemes amb la guia docent de l'assignatura, en quant als % de cada avaluació ja que incomplien la normativa d'avaluació i això ha suposat canvis bruscos en el % de proves dies abans de realitzar-la.  

A la sortida que vam realitzar a la Manreana, hagués estat bé poder, si més no observar, altres procediments veterinaris com per exemple presa de mostres de sang o similars. També podria estar bé que el professor ens fes l'exemple amb un cavall normal, no unicament amb cavalls ""d'hipoteràpia"" per tal d'acostar-nos més a la realitat.",ca,ca,ca
2019-20,P,Comentari problemàtic,"
Durant les classes el comportament del professor, és a vegades inacceptable, fa bromes de mal gust, a vegades potser de manera inconscient, però poden fer mal a varis alumnes, per exemple respecte el COVID, tot i que no és l'únic tema. Estaria bé que es mossegues una mica la llengua a l'hora de dir depèn quines coses.",ca,ca,ca
2019-20,P,,"Respecte els horaris establerts, no hem realitzat cap classe que hagi complert l'horari i la situació ha empitjorat amb les videoconferencies on el professor acaba entre 5-20 minuts tard totes les classes i quan ens queixem ens diu que ""no tenim res més a fer"". També hem realitzat 2 classes extres perquè no li dóna temps d'acabar la classe en 2 hores i anem ""enraderits de temari"".

En quant a la docència, quan dóna classe es com si fessim un repás de casos clínics que ha vist ell, que hem sembla molt correcte, però podria estar bé ampliar amb casos clinics d'altres professionals o hospitals.

L'avaluació del primer parcial no crec que fos adequada al temari donat fins al moment.
",ca,ca,ca
2019-20,A,,"Si l’assignatura té 3 crèdits, el temari s’ha dajustar a lo establert. Prefereixo menys temari ben donat que molt temari mal explicat i que no m’hagi enterat ni de la meitat (tenint en compte que em vull dedicar a èquids).
El professor ha volgut implementar la metologia d’avaluació que li ha semblat, fins que després d’insistir a coordinació ha canviat 2 dies abans de la data d’examen.",ca,ca,ca
2019-20,P,Comentari problemàtic,"
Es va enfadar perquè tota la classe va treure molt bona nota al primer parcial, bàsicament perquè va repetir totes les preguntes del curs anterior (si sap que rulen les preguntes que les canvii, no és culpa nostra), i va pagar el seu mal humor amb nosaltres, explicant molt rapid i pitjor del que estem acostumats.",ca,ca,ca
2019-20,P,,"No ha respectat les hores que li pertoquen, afegint hores després d’un examen o a dies que no li tocaven, fent més hores de les s’haurien de fer.
S’explica molt malament, fent-nos un examen visual sense posar fotos als seus apunts. Ens dona mals valors a l’hora de ser clínics (exemple: si no trobem res en el cavall, fem més proves per cobrar-li més diners al propietari).
",ca,ca,ca
2019-20,A,,"Estic d'acord amb que és necessari realitzar una assignatura d'èquids, però tal i com ha estat impartida no m'ha captivat ni ha contribuit a la meva formació. 
",ca,ca,ca
